CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
805.0,France,Female,32,10,180048.64,1,1,1,83041.71,1
698.0,France,Male,47,2,0.0,2,0,1,77901.9,0
605.0,Germany,Female,35,4,0.0,1,1,0,62678.34,0
824.0,France,Male,34,10,80324.69,2,0,1,102176.28,0
751.0,France,Female,22,3,0.0,2,1,1,93081.17,0
643.0,France,Female,35,9,0.0,1,1,1,92966.28,0
719.0,France,Female,39,1,0.0,2,0,1,56868.17,0
649.0,Spain,Male,28,3,0.0,2,1,1,26822.58,0
464.0,France,Female,47,7,0.0,2,1,1,157250.36,0
734.0,Spain,Male,48,8,83365.73,1,1,1,110360.64,0
779.0,France,Male,48,2,48709.99,2,1,0,88303.47,0
581.0,France,Female,42,10,115434.73,2,0,1,67773.29,0
589.0,France,Male,41,9,0.0,1,1,1,120669.16,0
622.0,Spain,Female,45,9,0.0,2,0,1,89811.26,0
669.0,Germany,Female,44,3,113895.09,2,1,1,99058.85,0
629.0,Spain,Female,18,5,0.0,2,1,1,95398.41,0
630.0,France,Male,35,0,100902.82,1,0,1,113624.16,0
623.0,Germany,Male,20,5,84664.95,2,1,0,165784.69,0
688.0,Spain,Female,33,2,0.0,2,1,1,166803.89,0
704.0,France,Female,38,1,0.0,1,1,1,155617.23,0
605.0,Spain,Male,52,9,0.0,2,1,1,137111.09,0
725.0,France,Male,49,9,13123.4,2,1,0,93676.43,0
735.0,Germany,Female,40,8,214160.82,2,1,0,161968.43,0
563.0,France,Female,39,1,147470.7,2,1,1,58080.12,0
706.0,France,Male,37,5,0.0,2,0,1,122073.2,0
599.0,France,Female,39,6,44171.42,2,1,1,50537.08,0
735.0,Spain,Female,47,1,103999.6,2,1,1,148579.38,0
597.0,Spain,Male,47,1,0.0,1,1,1,114591.06,0
656.0,France,Female,24,9,0.0,1,0,0,45107.16,0
674.0,France,Female,30,0,0.0,2,1,0,71813.22,0
590.0,France,Female,34,9,27506.34,1,1,1,143940.05,0
558.0,France,Male,29,1,38446.58,1,1,1,56611.54,1
728.0,France,Male,40,9,91843.84,1,0,1,66384.14,0
686.0,Spain,Female,32,6,63198.3,2,1,0,140913.44,0
740.0,France,Female,53,0,0.0,3,0,1,95150.21,1
819.0,France,Male,46,4,0.0,2,1,0,7885.61,0
514.0,Spain,Male,51,0,139690.23,2,1,1,72784.52,0
621.0,France,Male,36,5,2331.52,1,1,1,130176.1,0
564.0,France,Female,51,4,54091.71,2,1,1,97398.92,0
760.0,France,Female,40,3,71872.31,1,0,1,71720.31,1
630.0,Germany,Male,48,9,138287.22,2,1,1,118834.83,0
763.0,France,Female,51,3,0.0,1,1,0,13591.81,1
812.0,France,Male,46,4,42386.65,1,0,1,169139.51,0
747.0,Spain,Male,31,4,0.0,1,0,1,65256.77,0
760.0,Germany,Male,53,3,4304.19,4,1,1,6530.47,0
696.0,France,Female,41,10,78322.29,1,1,0,30134.09,0
597.0,Spain,Male,41,4,0.0,2,0,0,40100.92,0
712.0,Germany,Male,18,8,0.0,1,0,1,173670.07,0
654.0,Spain,Male,46,10,0.0,1,1,0,116890.68,1
621.0,France,Male,18,7,0.0,2,1,1,167186.56,0
539.0,France,Female,21,8,0.0,1,1,0,33968.03,0
805.0,Germany,Female,34,5,0.0,2,1,1,158189.47,0
678.0,France,Female,29,8,0.0,2,1,0,157460.95,0
724.0,France,Male,24,7,164986.16,3,1,1,85962.35,1
666.0,Spain,Male,40,10,125052.52,1,1,0,52051.73,0
791.0,Spain,Female,59,3,63864.63,1,1,1,66322.46,0
691.0,Germany,Female,49,4,46874.9,2,1,1,49401.37,0
603.0,France,Female,65,1,156714.15,1,1,0,65699.47,1
719.0,France,Female,32,3,169046.2,2,1,1,106049.05,0
579.0,Germany,Female,35,3,9411.44,2,1,0,79420.5,1
664.0,Spain,Female,28,4,0.0,2,1,1,174994.17,0
526.0,Spain,Male,20,6,82439.25,1,1,1,88407.3,0
498.0,Spain,Female,35,1,52837.59,1,1,0,127217.97,1
677.0,Germany,Male,53,3,86956.26,1,1,1,165541.11,0
581.0,France,Female,57,9,215062.87,2,0,0,138447.89,1
650.0,Spain,Male,29,0,75369.47,2,1,1,132757.55,1
832.0,France,Male,39,6,76012.17,2,0,1,75142.63,0
639.0,France,Female,41,4,56623.89,2,1,1,149670.92,0
781.0,France,Male,28,5,0.0,1,1,0,26471.25,0
469.0,France,Male,19,7,197783.06,1,1,1,68779.44,0
675.0,Germany,Male,46,9,48602.53,1,1,1,149579.63,0
589.0,France,Male,31,2,93742.13,2,0,1,113198.35,0
632.0,Germany,Female,51,9,132337.84,1,1,1,67834.82,1
764.0,Spain,Male,30,0,227727.37,1,1,0,76322.07,1
634.0,France,Male,45,2,0.0,1,1,1,104097.97,0
755.0,France,Female,31,4,0.0,1,1,0,71984.63,0
808.0,Germany,Female,27,4,0.0,2,1,0,142451.8,0
589.0,France,Female,30,8,39244.26,1,1,0,166056.56,1
772.0,France,Male,46,2,132966.65,2,1,1,47655.81,0
650.0,Spain,Male,30,2,29979.07,1,1,1,193782.5,0
571.0,Spain,Female,43,10,77845.52,1,1,0,88021.78,0
685.0,Spain,Male,37,2,15639.95,2,1,0,118977.27,0
778.0,France,Female,41,7,0.0,2,0,1,34066.24,0
620.0,Spain,Female,46,0,150612.74,1,0,0,155078.63,0
701.0,France,Male,47,10,44245.8,2,1,0,164017.54,0
573.0,Spain,Male,25,5,182984.51,2,0,1,167826.48,0
627.0,Germany,Female,35,7,87648.07,3,0,0,141418.83,1
628.0,Spain,Female,49,9,79397.31,2,0,1,85301.85,1
657.0,Germany,Male,29,8,0.0,1,1,0,179776.91,0
734.0,France,Male,32,4,0.0,1,1,0,122058.73,0
774.0,France,Male,33,7,147153.31,2,0,1,92647.52,0
579.0,France,Female,39,9,0.0,1,0,0,162658.38,1
744.0,France,Male,61,3,26684.51,1,1,0,158805.62,1
650.0,France,Female,30,9,0.0,1,1,1,14184.76,0
722.0,Spain,Male,33,10,59316.14,2,1,0,53336.58,0
726.0,Spain,Male,35,7,0.0,1,0,1,60981.2,0
652.0,France,Male,39,9,221756.14,1,1,1,8865.31,0
736.0,France,Male,45,4,80403.35,1,1,1,118007.19,0
637.0,Spain,Female,32,1,0.0,2,1,1,180759.78,0
663.0,Germany,Male,38,9,137383.41,2,1,0,22842.94,0
675.0,Germany,Male,23,10,39589.26,2,1,0,71032.82,0
569.0,Germany,Female,47,3,174338.7,2,1,1,12326.81,0
675.0,France,Female,35,10,160123.56,2,1,0,81686.49,1
723.0,France,Female,43,5,75681.92,2,1,1,137637.24,0
674.0,Germany,Female,41,2,163437.35,2,0,1,69396.51,1
740.0,Germany,Female,28,3,96899.75,2,1,1,19961.91,0
613.0,Germany,Male,38,2,73093.64,2,1,0,97064.27,0
743.0,Germany,Female,28,5,2754.41,2,1,0,18361.11,0
505.0,Spain,Male,33,3,0.0,1,0,1,66954.94,0
628.0,France,Female,56,8,0.0,1,0,0,199895.04,0
664.0,Germany,Female,29,3,131972.29,1,1,0,119192.94,1
663.0,Germany,Male,18,0,40096.5,2,1,0,137218.82,0
511.0,France,Female,29,9,147833.11,2,0,1,16895.15,0
582.0,France,Male,55,6,260000.0,1,1,0,151677.67,0
693.0,France,Male,49,5,0.0,1,1,0,107602.77,1
708.0,France,Male,29,4,0.0,2,1,1,17720.04,0
694.0,France,Male,21,9,61325.66,2,1,0,191853.04,0
646.0,France,Male,37,6,80928.01,2,1,0,97953.7,1
542.0,Germany,Male,40,3,0.0,2,1,0,94386.34,1
843.0,France,Female,35,7,24160.78,1,1,1,136270.45,0
693.0,France,Male,26,4,173777.14,1,1,0,147319.31,0
674.0,Spain,Female,48,10,68605.69,2,1,1,16292.84,0
660.0,Germany,Male,34,1,119527.32,2,1,0,140358.28,1
648.0,Spain,Female,31,0,0.0,2,1,0,132655.96,0
691.0,France,Male,64,9,23148.38,1,0,0,88880.44,0
706.0,France,Female,18,6,107384.93,1,1,0,106394.04,0
638.0,Spain,Male,56,5,27414.09,2,1,0,10933.48,0
511.0,Spain,Male,52,8,75815.66,2,1,1,152966.89,0
772.0,France,Male,38,6,27418.54,1,0,1,14362.39,0
792.0,Spain,Male,41,8,0.0,1,1,1,121592.92,0
793.0,France,Male,30,3,165854.01,2,1,1,101750.81,0
747.0,Spain,Female,24,4,0.0,2,1,1,35322.8,0
619.0,France,Female,44,6,0.0,2,1,1,13754.83,0
456.0,France,Female,24,10,80905.25,1,1,0,172685.89,0
674.0,France,Male,33,6,0.0,1,1,0,50461.12,1
725.0,Spain,Female,33,1,110404.45,1,1,0,74988.25,1
575.0,France,Female,55,0,0.0,2,1,0,121365.86,1
541.0,France,Female,29,1,0.0,2,1,1,198026.1,0
669.0,France,Female,32,7,0.0,1,1,1,143353.56,0
727.0,France,Male,38,7,0.0,2,0,0,27798.86,0
701.0,Germany,Female,50,6,120618.77,2,0,0,82585.84,1
850.0,Spain,Male,46,8,143348.86,1,1,1,131082.15,0
625.0,Spain,Male,28,1,21877.96,1,1,1,3536.13,0
796.0,Germany,Male,43,6,24320.89,1,1,1,144027.58,0
664.0,France,Male,45,2,0.0,2,1,0,153456.21,0
655.0,France,Female,31,0,121479.22,1,1,1,148654.27,0
570.0,France,Male,43,6,29214.27,2,1,1,94927.92,0
618.0,France,Male,37,1,99926.25,2,1,0,138524.77,1
640.0,France,Male,27,9,146584.21,2,0,0,159572.0,0
841.0,France,Female,44,2,57601.1,2,1,0,78874.97,1
756.0,France,Male,40,1,0.0,1,0,0,197530.2,0
523.0,Germany,Male,31,6,0.0,2,1,0,7195.15,0
543.0,Spain,Male,41,7,28530.52,1,1,1,128100.68,0
669.0,Spain,Male,28,1,0.0,2,1,0,90497.15,0
694.0,France,Male,33,0,0.0,1,0,0,168037.68,0
776.0,France,Male,41,0,0.0,1,0,0,176030.28,1
575.0,Spain,Female,32,7,0.0,2,0,0,144089.77,0
662.0,France,Male,31,1,78108.54,2,1,1,73913.0,0
850.0,Spain,Female,37,8,0.0,1,1,1,165798.55,0
626.0,Spain,Male,28,9,0.0,1,1,1,195457.22,0
850.0,France,Female,34,5,69257.26,1,0,0,172550.04,0
632.0,Germany,Male,56,10,163313.12,2,0,0,34509.32,1
706.0,France,Female,43,7,91422.84,2,0,1,166788.52,0
682.0,Spain,Female,52,4,0.0,2,0,0,146878.21,0
783.0,Germany,Male,35,0,0.0,2,0,0,132363.12,1
559.0,France,Female,44,5,160955.87,1,1,0,166683.45,1
660.0,Germany,Male,38,8,0.0,2,0,0,128877.84,0
757.0,Spain,Female,37,3,0.0,2,1,1,20554.66,0
557.0,Spain,Female,30,2,72407.98,2,0,0,299.22,1
612.0,Spain,Female,39,7,135649.98,2,1,0,151521.16,1
662.0,Germany,Female,36,2,175378.83,2,1,0,127500.75,0
778.0,France,Female,20,6,0.0,1,0,0,141107.42,0
790.0,France,Female,35,5,0.0,2,1,1,81959.41,0
762.0,Spain,Female,29,1,4207.97,1,0,0,96717.1,0
635.0,Spain,Male,37,9,0.0,1,1,0,29965.09,0
617.0,France,Female,30,10,0.0,1,1,1,57502.79,0
531.0,Spain,Female,33,4,52025.16,1,1,0,117987.42,0
635.0,Spain,Female,48,10,69058.03,1,1,1,56375.03,0
660.0,Germany,Male,35,0,197989.59,1,0,1,165889.83,0
686.0,France,Male,42,10,111071.08,1,1,0,185500.91,0
804.0,Germany,Male,38,1,115730.22,1,0,1,52605.99,0
643.0,France,Male,28,8,0.0,2,1,0,5707.97,0
650.0,Germany,Female,41,9,109043.5,2,1,0,45030.6,1
827.0,France,Male,30,5,0.0,1,0,1,66967.74,0
696.0,France,Male,18,2,44686.75,1,1,0,148961.08,0
678.0,France,Male,53,2,99414.31,2,1,0,121949.08,0
783.0,France,Female,33,1,0.0,1,1,0,54682.59,1
574.0,Spain,Male,35,1,0.0,1,0,0,63076.41,0
645.0,France,Male,23,2,0.0,1,1,1,60218.63,0
619.0,Spain,Female,34,6,0.0,2,1,1,185571.02,0
757.0,Germany,Female,24,3,0.0,2,1,0,35495.45,1
811.0,France,Female,54,8,0.0,2,1,1,130576.2,0
771.0,France,Female,35,10,66799.29,2,1,0,17677.0,0
603.0,France,Female,52,9,0.0,1,1,1,197263.31,0
537.0,Germany,Male,52,0,135930.26,1,0,1,180962.63,0
697.0,France,Female,32,8,52624.51,1,1,0,14946.03,0
574.0,France,Male,23,3,0.0,2,1,1,181613.74,0
776.0,France,Female,35,4,163016.81,2,1,0,55148.08,1
528.0,Germany,Male,38,3,0.0,1,0,0,56354.53,0
520.0,Germany,Male,31,5,0.0,2,1,1,175887.23,0
850.0,Spain,Male,41,7,0.0,2,0,1,101693.93,0
583.0,France,Male,56,7,162456.23,2,1,1,35156.08,1
645.0,France,Male,38,0,81111.01,2,1,1,23107.93,0
512.0,Spain,Male,43,1,0.0,2,1,1,921.3,0
562.0,Spain,Female,21,3,0.0,2,0,0,37608.03,1
657.0,France,Male,44,3,0.0,1,0,0,141505.71,0
587.0,Spain,Female,39,9,144669.61,1,0,0,94236.69,0
454.0,Spain,Male,50,4,0.0,2,1,0,164910.73,0
596.0,France,Female,33,2,1898.82,2,0,1,8488.21,0
636.0,France,Male,33,0,31253.18,1,1,0,195388.74,1
661.0,France,Female,35,3,0.0,1,0,1,80204.25,0
714.0,Spain,Male,47,4,105955.71,2,1,0,105660.09,1
695.0,Germany,Male,36,7,0.0,2,1,1,22649.33,0
826.0,France,Male,31,3,0.0,2,1,1,99447.12,0
556.0,France,Male,49,7,111259.51,1,1,1,152678.39,0
606.0,Spain,Male,49,2,0.0,1,1,1,8027.2,0
568.0,Spain,Male,44,1,120397.86,2,1,1,189522.85,0
561.0,France,Female,36,4,0.0,2,1,0,71471.95,1
734.0,Spain,Female,38,7,32923.29,1,1,1,103303.92,0
632.0,Spain,Female,33,7,50323.88,2,1,0,74225.73,1
668.0,France,Female,47,10,45472.48,2,1,0,146876.34,0
691.0,France,Male,39,4,78527.57,2,0,0,31028.12,0
837.0,France,Male,37,9,93665.76,2,1,0,195468.92,0
784.0,Spain,Female,66,9,0.0,1,0,1,25170.32,0
680.0,France,Male,48,2,191121.86,1,1,0,60313.11,1
610.0,Spain,Female,39,9,89319.28,1,1,0,57049.41,0
585.0,France,Male,28,9,46514.02,1,1,1,21212.26,0
590.0,France,Female,49,8,99196.29,1,1,1,19690.74,0
655.0,France,Male,42,6,0.0,2,0,0,87248.52,1
726.0,Germany,Female,37,3,0.0,2,1,1,38229.82,0
702.0,France,Male,30,7,3146.12,2,1,1,67838.86,0
608.0,France,Male,36,5,0.0,2,0,1,81365.34,0
531.0,France,Male,37,6,11288.25,2,1,1,10213.84,0
666.0,France,Male,53,8,0.0,1,0,1,87016.5,0
553.0,France,Female,51,9,213602.47,2,0,1,57392.8,0
816.0,Germany,Male,45,10,0.0,2,0,1,159660.35,0
744.0,France,Female,41,7,68530.26,2,1,0,88403.53,0
611.0,France,Male,44,8,28969.89,2,1,1,2916.13,1
711.0,Germany,Male,22,9,0.0,1,1,1,178739.88,0
637.0,France,Female,22,8,84718.76,2,1,1,70650.79,0
499.0,Spain,Male,22,2,0.0,2,1,1,110445.52,0
599.0,Germany,Male,51,1,0.0,1,1,0,151252.85,0
693.0,France,Male,49,7,64494.53,1,1,1,168225.97,0
559.0,Germany,Female,24,3,132484.1,1,0,0,126640.87,1
791.0,France,Female,25,4,125041.8,2,1,1,99225.81,0
619.0,Spain,Male,58,5,105763.07,2,1,0,74459.83,0
553.0,France,Male,32,3,48466.71,2,0,0,104956.79,0
669.0,France,Female,36,4,0.0,1,1,1,135468.68,0
787.0,France,Male,42,9,0.0,1,0,1,57097.14,0
585.0,France,Female,46,8,81768.73,3,0,1,36125.02,1
542.0,Germany,Female,23,4,221996.09,2,0,1,116878.43,1
714.0,Germany,Male,26,7,0.0,1,1,0,125351.16,0
611.0,France,Male,53,1,69090.92,2,1,0,4609.01,0
660.0,France,Female,41,0,0.0,1,1,0,62475.89,0
785.0,France,Male,32,0,76449.75,2,0,0,159669.5,0
712.0,Germany,Male,42,5,130596.6,2,1,0,35134.04,0
540.0,France,Female,38,1,0.0,2,0,0,37622.19,0
612.0,Spain,Female,46,1,69601.65,2,1,1,183478.18,0
579.0,France,Female,36,2,104609.03,1,1,1,111076.11,0
694.0,Spain,Male,31,6,205465.2,1,1,0,16578.43,1
682.0,Spain,Male,34,4,0.0,1,1,1,29929.29,0
731.0,Germany,Female,18,1,67616.53,2,0,1,188158.47,0
625.0,Germany,Female,40,2,0.0,2,1,1,151245.2,0
717.0,France,Female,44,6,53756.25,2,1,1,16160.82,0
824.0,France,Female,29,8,70478.52,4,1,1,156763.45,0
522.0,France,Male,28,9,33885.43,1,1,1,114363.78,0
546.0,Germany,Male,47,8,0.0,1,1,0,147981.24,0
591.0,France,Male,40,4,157335.68,2,1,1,107955.81,0
695.0,France,Male,47,6,0.0,1,0,0,53822.69,0
702.0,Germany,Male,57,3,0.0,2,0,1,14111.33,0
680.0,France,Male,31,6,76017.35,2,1,0,107120.51,0
707.0,Germany,Female,28,3,157100.14,2,0,1,130211.65,0
571.0,France,Female,47,0,215103.65,1,0,1,157576.55,1
602.0,Germany,Female,41,1,145807.62,2,1,0,12886.21,1
481.0,France,Female,40,5,0.0,2,1,1,52685.21,0
672.0,Spain,Male,49,1,0.0,1,1,1,153817.54,0
694.0,France,Female,35,4,0.0,1,0,0,92400.96,0
691.0,Germany,Female,32,2,83799.89,1,1,1,161468.02,0
728.0,France,Female,29,7,120459.9,2,1,1,39897.83,0
772.0,France,Female,36,4,0.0,1,0,0,32939.23,0
632.0,Spain,Male,18,3,103635.46,2,0,1,105950.82,0
664.0,Germany,Male,39,1,0.0,1,1,0,176917.37,0
705.0,Germany,Male,32,3,121088.31,1,1,0,17324.85,0
593.0,France,Female,18,1,149365.88,2,0,1,143005.56,0
692.0,France,Male,33,9,94690.07,1,0,1,49191.36,0
713.0,Spain,Female,56,1,0.0,1,1,1,136933.56,0
633.0,Germany,Female,47,1,0.0,2,1,1,50702.22,0
705.0,Spain,Male,42,5,133895.11,2,0,0,30657.08,1
722.0,France,Male,18,8,0.0,1,1,1,112157.75,0
689.0,Spain,Female,18,2,0.0,1,1,0,124581.73,0
640.0,Germany,Female,52,0,0.0,2,1,1,172161.19,0
641.0,Spain,Female,35,5,106775.56,2,0,0,90906.04,0
588.0,France,Male,24,7,107274.16,1,1,0,129673.3,0
620.0,Germany,Male,41,10,19921.94,4,1,1,13155.46,1
587.0,Germany,Male,39,10,199361.03,1,1,1,20216.16,0
785.0,Spain,Male,46,10,163729.28,4,1,1,7036.54,0
731.0,France,Male,26,5,0.0,1,1,1,99574.84,0
591.0,France,Male,36,4,118092.0,1,1,1,124200.33,0
504.0,Germany,Male,33,0,0.0,2,1,0,56719.87,0
651.0,France,Male,34,2,49269.03,2,1,0,72710.56,1
633.0,France,Male,34,10,0.0,2,1,0,117875.48,0
648.0,Germany,Male,47,6,71327.14,2,0,1,37680.03,0
639.0,Germany,Male,40,8,118305.82,1,1,0,2146.5,1
798.0,Germany,Female,51,6,0.0,2,0,1,43962.55,0
521.0,Spain,Female,33,0,0.0,2,1,1,22696.34,0
644.0,Germany,Male,37,5,0.0,2,1,0,65341.18,1
749.0,Spain,Male,20,1,45534.02,1,1,0,129937.57,0
824.0,France,Male,18,7,14645.95,2,0,1,174816.2,0
505.0,France,Male,46,9,112026.48,1,1,0,143548.82,0
823.0,Germany,Male,29,1,0.0,1,1,1,74718.88,0
712.0,Germany,Female,28,8,0.0,2,1,1,100920.38,0
632.0,France,Female,41,7,69409.57,2,0,0,44209.36,0
669.0,Spain,Female,57,4,0.0,1,1,1,101421.9,0
644.0,France,Female,43,4,101684.54,1,1,0,92999.62,0
637.0,Spain,Male,49,10,77683.64,1,1,0,52894.72,1
558.0,Germany,Male,44,8,23086.91,2,1,0,21881.86,0
456.0,Germany,Male,43,8,0.0,1,1,0,118177.62,1
548.0,France,Female,41,10,0.0,1,1,1,76763.88,0
726.0,France,Female,42,5,0.0,1,0,1,4998.54,0
744.0,France,Female,43,7,0.0,1,0,1,62263.33,0
574.0,Germany,Male,35,5,0.0,2,0,0,93878.57,0
427.0,Germany,Male,31,5,0.0,2,0,1,91574.78,0
540.0,Germany,Female,32,5,0.0,1,1,1,131246.98,0
637.0,Spain,Female,34,1,0.0,1,1,1,79053.28,0
695.0,Germany,Male,55,2,0.0,1,1,0,183106.67,0
556.0,France,Female,27,0,0.0,2,1,0,10746.1,0
578.0,Germany,Female,34,10,38146.26,2,1,0,86486.39,0
665.0,Spain,Male,29,3,135930.58,1,1,1,198876.26,0
698.0,Germany,Male,37,2,0.0,1,1,0,158124.75,1
709.0,Spain,Male,49,10,59591.64,1,0,1,103354.68,0
673.0,France,Female,49,10,91441.22,1,0,1,88286.97,0
730.0,France,Male,38,4,0.0,1,1,1,123453.48,0
598.0,Spain,Male,45,0,162410.12,1,1,1,184824.42,0
544.0,Spain,Male,45,10,0.0,2,1,1,60952.67,0
794.0,Spain,Female,52,9,0.0,1,1,1,69101.68,0
637.0,Spain,Male,46,6,0.0,2,0,0,190721.37,0
607.0,France,Male,30,2,146307.47,1,1,1,199306.3,0
612.0,Germany,Male,22,10,95443.4,1,1,1,146035.77,0
465.0,France,Female,31,7,102317.88,1,1,0,58588.02,1
758.0,France,Male,43,1,0.0,1,1,0,127190.82,0
514.0,France,Male,30,6,61545.73,1,1,0,143259.85,0
722.0,France,Male,35,4,0.0,1,1,0,6006.79,0
699.0,France,Female,61,10,0.0,1,1,1,81350.49,0
671.0,France,Male,51,2,90407.32,1,0,1,117765.67,0
747.0,France,Male,35,3,35510.05,1,1,1,153023.31,0
569.0,France,Male,39,3,95947.51,2,1,1,199139.79,0
570.0,France,Male,34,1,60612.13,1,0,1,33342.64,1
680.0,France,Female,43,6,13668.2,2,0,1,172082.17,0
555.0,France,Male,37,2,0.0,1,1,0,33940.65,0
539.0,Spain,Male,37,6,41772.97,1,1,0,39484.75,0
819.0,Germany,Male,21,2,143143.66,2,1,1,117070.71,0
597.0,France,Male,48,0,0.0,1,1,1,92398.44,0
656.0,France,Male,42,8,0.0,1,0,1,138466.52,0
741.0,Germany,Male,38,1,154441.94,1,1,1,69299.04,0
729.0,France,Male,42,2,203156.41,2,1,1,149969.04,0
591.0,France,Female,47,0,248.49,1,1,0,112976.16,1
606.0,France,Male,42,0,54693.91,1,1,1,150646.56,0
782.0,France,Female,51,2,168463.32,2,0,0,45506.37,1
582.0,France,Female,40,7,100047.04,1,1,1,166836.13,0
628.0,France,Female,31,4,0.0,1,1,0,159053.51,0
606.0,France,Female,36,10,124550.92,2,0,1,77676.74,0
603.0,France,Male,25,2,0.0,2,1,0,122564.45,0
772.0,Spain,Female,31,7,139456.29,2,0,1,62826.81,0
635.0,France,Female,22,7,69539.71,1,1,0,52868.08,0
643.0,France,Male,32,7,111107.09,1,1,1,150158.48,0
580.0,Germany,Male,33,1,0.0,2,0,0,20563.45,0
497.0,Germany,Male,28,5,0.0,2,1,0,71309.5,0
586.0,Spain,Male,44,3,0.0,2,0,1,171870.05,0
421.0,France,Male,47,8,156366.09,2,1,1,69288.54,1
726.0,France,Male,33,10,12309.13,2,1,1,44854.48,0
801.0,France,Male,36,7,0.0,1,1,1,110531.46,0
585.0,Germany,Male,28,3,0.0,2,1,1,132093.24,0
787.0,Germany,Male,27,10,171230.0,2,1,0,104347.65,0
675.0,France,Female,44,4,105697.41,2,1,1,37677.37,0
449.0,France,Female,42,8,121664.68,1,1,0,93929.67,1
670.0,Germany,Male,38,10,75163.96,1,0,1,71747.26,0
800.0,Germany,Male,58,7,112447.32,1,1,1,42106.76,0
739.0,France,Female,42,9,0.0,1,0,1,137041.03,0
728.0,Germany,Male,45,2,55342.81,1,1,0,178501.22,0
563.0,Spain,Male,38,5,90529.55,1,1,1,109778.2,1
703.0,France,Female,48,1,0.0,2,0,0,149504.92,0
710.0,Spain,Female,21,9,0.0,2,1,1,3522.4,0
734.0,Germany,Female,32,9,192356.48,1,0,1,95853.45,0
757.0,Germany,Male,48,2,0.0,1,0,1,196566.96,0
704.0,France,Female,30,8,107653.75,4,1,1,97144.61,1
724.0,France,Female,46,0,37540.35,2,1,0,53002.75,1
602.0,Germany,Female,47,6,227977.7,2,1,1,103127.07,0
671.0,Germany,Female,31,6,0.0,2,1,1,35376.47,0
637.0,France,Female,42,7,132853.35,2,1,0,132381.16,1
579.0,France,Male,38,6,0.0,1,1,0,191890.16,0
707.0,France,Female,52,7,0.0,1,1,1,120261.47,0
539.0,Germany,Male,49,1,0.0,2,0,0,8722.14,0
788.0,France,Male,40,2,0.0,2,1,0,153728.9,0
637.0,Germany,Female,20,10,151118.71,3,1,1,182021.84,1
640.0,France,Female,30,4,99385.45,2,1,0,135493.06,1
843.0,Germany,Male,52,1,0.0,1,0,1,108123.54,0
606.0,France,Male,46,7,0.0,1,0,0,12070.41,0
694.0,Germany,Female,52,7,52553.78,1,1,0,96534.22,1
740.0,France,Female,26,2,37606.81,2,1,1,170550.01,0
594.0,France,Male,18,0,0.0,2,1,1,152730.09,0
519.0,Germany,Male,53,5,47702.7,1,1,0,70838.41,1
716.0,France,Female,43,9,4887.05,1,0,0,54976.4,0
617.0,Germany,Female,45,1,71873.83,1,1,0,167327.54,0
738.0,France,Male,27,6,0.0,2,0,1,143991.4,0
499.0,France,Female,42,9,26235.08,1,1,1,147288.61,0
592.0,France,Female,36,3,0.0,2,1,1,35885.96,0
709.0,France,Male,39,4,91732.26,2,1,1,178623.69,0
821.0,Spain,Male,44,0,125599.06,2,1,1,109455.26,0
794.0,France,Male,31,5,175523.22,2,1,0,136850.81,0
618.0,France,Female,49,10,71146.66,1,0,1,7384.46,0
647.0,France,Male,24,0,0.0,2,0,1,86152.71,0
741.0,France,Male,40,3,0.0,1,0,1,147753.37,0
663.0,France,Female,37,2,0.0,2,1,1,111412.34,0
645.0,Spain,Female,42,10,0.0,2,0,1,68024.38,0
695.0,France,Male,27,8,0.0,1,0,1,34913.41,0
709.0,France,Female,41,2,0.0,1,0,1,125778.65,0
633.0,Germany,Male,21,7,0.0,2,1,1,177812.1,0
592.0,Spain,Male,58,8,0.0,1,0,1,32670.88,0
709.0,Germany,Female,41,0,90923.21,2,1,0,185248.11,0
577.0,France,Male,41,7,82807.94,2,0,0,70338.46,1
563.0,France,Male,54,4,0.0,2,1,0,31351.42,1
659.0,Germany,Male,27,4,49963.07,1,1,1,130297.31,0
472.0,France,Male,45,6,0.0,1,1,0,168987.81,0
468.0,France,Male,43,6,151565.54,2,0,0,88832.78,1
585.0,Spain,Male,44,10,123579.68,1,1,1,81831.06,0
590.0,Spain,Female,33,10,67787.47,1,0,1,46033.69,0
605.0,Spain,Male,22,4,0.0,1,1,0,35613.4,0
623.0,France,Male,22,4,4120.98,2,1,1,109556.08,0
624.0,France,Male,51,1,0.0,1,1,1,59913.24,0
704.0,France,Male,34,4,0.0,1,1,0,28251.39,0
594.0,Germany,Male,41,2,87815.94,2,1,1,31493.98,0
581.0,Germany,Male,42,6,0.0,4,1,1,41297.13,1
639.0,Spain,Female,44,9,177014.19,2,1,1,175399.9,0
601.0,France,Male,31,1,125303.41,1,0,1,101711.61,0
747.0,France,Female,40,3,199356.24,1,1,1,149773.37,0
708.0,France,Female,26,5,0.0,2,0,0,43178.08,0
529.0,France,Male,23,4,57192.95,1,1,0,82273.99,0
361.0,France,Male,34,7,0.0,2,1,0,99592.24,0
618.0,Germany,Female,38,7,0.0,2,1,0,55528.44,0
741.0,Germany,Male,32,4,0.0,2,1,0,152843.64,1
586.0,France,Male,27,7,101936.28,2,1,0,110536.86,0
722.0,Germany,Female,46,10,0.0,2,0,1,115759.44,0
